index,Activity Date,Activity Name,Activity Type,Distance,Commute,Activity Gear,Athlete Weight,Bike Weight,Moving Time,Max Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Cadence,Average Heart Rate,Average Watts,Calories,Activity Month,Start Hour,Year,Date,Average Speed
33,"Apr 16, 2011, 06:56:24 PM",Tour de Fremont Hills,Ride,30.30,False,2011 Allez,78.01789855957031,10.432600021362305,4990.0,19.222000122070312,503.2000122070313,,7.599999904632568,158.39999389648438,18.289400100708008,-0.0178222004324197,70.32250213623047,146.82200622558594,126.8030014038086,0.0,Apr,18,2011,2011-04-16,13.58
34,"Apr 22, 2011, 02:08:21 PM",Mount Alison and back,Ride,28.67,False,FSR,78.01789855957031,15.875699996948242,8367.0,19.645000457763672,876.4000244140625,,16.799999237060547,816.4000244140625,857.1430053710938,0.0104630002751946,72.09329986572266,144.3719940185547,123.8239974975586,1155.179443359375,Apr,14,2011,2011-04-22,7.66
35,"May 03, 2011, 12:27:00 PM",Lunch Ride Short PV loop,Ride,19.17,False,2011 Allez,78.01789855957031,10.432600021362305,3212.0,16.63599967956543,188.3999938964844,,-2.0,124.1999969482422,27.83300018310547,0.0198151003569364,68.21549987792969,120.51200103759766,89.22119903564453,319.5350341796875,May,12,2011,2011-05-03,13.35
36,"May 13, 2011, 11:21:28 AM",Lunch Ride Short PV loop plus OLH,Ride,35.36,False,2011 Allez,78.01789855957031,10.432600021362305,7134.0,18.552000045776367,717.7999877929688,,0.0,527.4000244140625,29.465900421142575,0.0294093992561101,68.19719696044922,136.48599243164062,114.33100128173828,909.4356689453124,May,11,2011,2011-05-13,11.09
37,"Feb 28, 2011, 04:49:38 PM",My Fremont Loop,Ride,22.69,False,2011 Allez,78.01789855957031,10.432600021362305,4264.0,17.535999298095703,217.1999969482422,,-0.2000000029802322,113.0,81.447998046875,-0.0255558993667364,57.53559875488281,132.27699279785156,77.84259796142578,370.09173583984375,Mar,16,2011,2011-02-28,11.9
38,"Mar 12, 2011, 11:43:21 AM",Lunch Ride Short PV loop,Ride,22.98,False,2011 Allez,78.01789855957031,10.432600021362305,3815.0,14.699999809265137,289.3999938964844,,15.0,150.39999389648438,1500.0,0.0243612006306648,74.0873031616211,146.75799560546875,111.25399780273438,473.2439270019531,Mar,11,2011,2011-03-12,13.48
39,"Feb 09, 2011, 11:31:47 AM",Lunch Ride,Ride,17.33,False,2011 Allez,78.01789855957031,10.432600021362305,2604.0,14.223999977111816,98.1999969482422,,12.399999618530272,51.59999847412109,76.92310333251953,0.0380797982215881,0.0,146.1300048828125,107.30599975585938,0.0,Feb,11,2011,2011-02-09,14.89
40,"Apr 10, 2011, 11:06:13 AM",Lunch Ride,Ride,20.94,False,2011 Allez,78.01789855957031,10.432600021362305,5277.0,13.793999671936035,158.1999969482422,,12.800000190734863,70.4000015258789,424.2420043945313,0.0019102400401607,75.78309631347656,146.36300659179688,60.60139846801758,0.0,Apr,11,2011,2011-04-10,8.88
41,"Feb 12, 2011, 01:03:42 PM",Long Fremont Ride,Ride,73.06,False,2011 Allez,78.01789855957031,10.432600021362305,11130.0,19.77199935913086,701.447021484375,,2.700000047683716,508.5,1000.0,0.0,80.80950164794922,147.1219940185547,127.41000366210938,0.0,Feb,13,2011,2011-02-12,14.68
42,"Feb 03, 2011, 11:25:17 AM",Lunch Ride to the Dumbarton,Ride,27.14,False,2011 Allez,78.01789855957031,10.432600021362305,4482.0,13.13129997253418,64.4000015258789,,-11.0,8.0,15.399399757385254,0.0287309996783733,71.42420196533203,133.2530059814453,78.33769989013672,0.0,Feb,11,2011,2011-02-03,13.54
43,"Feb 02, 2011, 04:24:23 PM",Lap around the lake,Ride,4.37,False,,78.01789855957031,,704.0,12.128700256347656,11.399999618530272,,9.399999618530272,18.0,5.5749101638793945,-0.1873559951782226,71.44499969482422,147.80799865722656,0.0,0.0,Feb,16,2011,2011-02-02,13.91
44,"Feb 04, 2011, 11:30:34 AM",Lunch Ride - The loop,Ride,27.36,False,2011 Allez,78.01789855957031,10.432600021362305,3736.0,17.384000778198242,285.0,,11.800000190734863,170.8000030517578,13.452899932861328,-0.0014616099651902,78.431396484375,148.51300048828125,126.84100341796876,528.3739624023438,Feb,11,2011,2011-02-04,16.38
45,"Jan 25, 2011, 04:29:32 PM",My Fremont loop,Ride,23.37,False,2011 Allez,78.01789855957031,10.432600021362305,3234.0,19.99399948120117,240.1999969482422,,2.5999999046325684,117.8000030517578,28.34650039672852,-0.0239589996635913,85.46009826660156,159.70399475097656,135.0800018310547,487.0863342285156,Jan,16,2011,2011-01-25,16.16
46,"Jan 29, 2011, 12:09:45 PM",Short lunch ride,Ride,11.96,False,2011 Allez,78.01789855957031,10.432600021362305,1831.0,15.258000373840332,75.4000015258789,,14.199999809265137,53.59999847412109,7.968130111694336,-0.0033436398953199,69.31890106201172,157.94000244140625,101.85700225830078,0.0,Jan,12,2011,2011-01-29,14.61
47,"Mar 11, 2011, 11:22:50 AM",Lunch Ride Short PV loop,Ride,27.63,False,2011 Allez,78.01789855957031,10.432600021362305,3942.0,15.271699905395508,299.6000061035156,,13.0,168.60000610351562,15.113300323486328,0.02171459980309,80.60489654541016,145.70599365234375,123.66000366210938,543.5264892578125,Mar,11,2011,2011-03-11,15.68
48,"Feb 02, 2011, 11:23:44 AM",Lunch Ride hill repeats,Ride,23.42,False,2011 Allez,78.01789855957031,10.432600021362305,3465.0,14.913999557495115,227.8000030517578,,3.200000047683716,50.79999923706055,116.73200225830078,0.024762300774455,80.28500366210938,151.08599853515625,115.6999969482422,0.0,Feb,11,2011,2011-02-02,15.12
49,"Jan 21, 2011, 10:55:20 AM",Lunch Ride Arastradero,Ride,18.93,True,RockHopper,78.01789855957031,12.700599670410156,3837.0,11.824000358581545,311.79998779296875,,15.0,219.1999969482422,46.376800537109375,0.0168999992311,86.96700286865234,159.72799682617188,132.8979949951172,0.0,Jan,10,2011,2011-01-21,11.03
50,"Jan 16, 2011, 12:30:55 PM",Short Lunch Ride,Ride,9.13,False,2011 Allez,78.01789855957031,10.432600021362305,1501.0,14.736000061035156,61.79999923706055,,12.800000190734863,44.79999923706055,39.13890075683594,0.0,0.0,0.0,92.47429656982422,0.0,Jan,12,2011,2011-01-16,13.6
51,"Jan 18, 2011, 04:27:46 PM",Morrison Canyon ,Ride,17.16,False,2011 Allez,78.01789855957031,10.432600021362305,2920.0,18.525999069213867,290.3999938964844,,17.600000381469727,299.79998779296875,38.67399978637695,0.0058269901201128,66.58429718017578,155.16099548339844,144.3990020751953,0.0,Jan,16,2011,2011-01-18,13.14
52,"May 18, 2011, 11:40:18 AM",ToC Stage 4,Ride,97.45,False,2011 Allez,78.01789855957031,10.432600021362305,15381.0,22.142000198364254,1133.5999755859375,,30.600000381469727,651.7999877929688,12000.0,-0.1366730034351349,80.92279815673828,149.08599853515625,117.1729965209961,0.0,May,11,2011,2011-05-18,14.17
53,"Jan 08, 2011, 11:45:41 AM",Lunch Ride,Ride,30.54,False,,78.01789855957031,,5312.0,15.526000022888184,425.3999938964844,,12.199999809265137,348.20001220703125,25.47769927978516,0.0032735499553382,0.0,0.0,0.0,0.0,Jan,11,2011,2011-01-08,12.86
54,"Jan 07, 2011, 11:37:29 AM",Lunch Ride,Ride,23.95,False,2011 Allez,78.01789855957031,10.432600021362305,3838.0,15.404999732971191,203.8000030517578,,-25.0,100.5999984741211,26.31579971313477,-0.094343401491642,0.0,0.0,104.58000183105467,0.0,Jan,11,2011,2011-01-07,13.96
55,"Dec 31, 2010, 11:13:01 AM",Lunch Ride,Ride,27.51,False,2011 Allez,78.01789855957031,10.432600021362305,4725.0,14.508299827575684,267.0,,-3.0,116.5999984741211,91.74310302734376,-0.0109045999124646,0.0,0.0,94.57640075683594,0.0,Dec,11,2010,2010-12-31,13.02
56,"Dec 07, 2010, 05:16:52 PM",Short ride,Ride,8.49,False,2011 Allez,78.01789855957031,10.432600021362305,1327.0,10.512900352478027,26.799999237060547,,13.399999618530272,23.799999237060547,7.575759887695312,-0.014134899713099,0.0,0.0,84.08110046386719,124.40681457519533,Dec,17,2010,2010-12-07,14.32
57,"Jan 14, 2011, 11:30:32 AM",Lunch Ride,Ride,27.27,False,2011 Allez,78.01789855957031,10.432600021362305,3396.0,16.761999130249023,286.0,,-2.0,158.0,9.725910186767578,0.0080662798136472,0.0,0.0,156.68299865722656,0.0,Jan,11,2011,2011-01-14,17.96
58,"Dec 03, 2010, 11:14:55 AM",Lunch Ride,Ride,32.60,False,2011 Allez,78.01789855957031,10.432600021362305,4605.0,13.960000038146973,191.1999969482422,,12.800000190734863,64.80000305175781,1400.0,-0.003066669916734,0.0,0.0,110.6790008544922,568.2896118164062,Dec,11,2010,2010-12-03,15.84
59,"Dec 18, 2010, 11:37:28 AM",Lunch Ride,Ride,29.33,False,2011 Allez,78.01789855957031,10.432600021362305,4818.0,22.5,459.3999938964844,,15.0,425.6000061035156,211.76499938964844,0.1732050031423568,0.0,0.0,135.7899932861328,729.473388671875,Dec,11,2010,2010-12-18,13.61
60,"Dec 04, 2010, 11:56:49 AM",Lunch Ride,Ride,32.34,False,2011 Allez,78.01789855957031,10.432600021362305,4789.0,11.3233003616333,103.1999969482422,,1.2000000476837158,72.4000015258789,18.111299514770508,0.0030920899007469,0.0,0.0,91.6250991821289,489.2537536621094,Dec,11,2010,2010-12-04,15.11
61,"Dec 10, 2010, 11:41:05 AM",Lunch Ride,Ride,22.96,False,2011 Allez,78.01789855957031,10.432600021362305,3580.0,15.428000450134276,364.3999938964844,,15.0,292.20001220703125,45.60260009765625,0.0392000004649162,0.0,0.0,134.16600036621094,535.5504150390625,Dec,11,2010,2010-12-10,14.35
62,"Nov 23, 2010, 04:03:08 PM",My Fremont loop,Ride,23.96,False,2011 Allez,78.01789855957031,10.432600021362305,3689.0,16.23200035095215,265.6000061035156,,-2.5999999046325684,110.8000030517578,156.25,-0.0233709998428821,0.0,0.0,115.25900268554688,474.08734130859375,Nov,16,2010,2010-11-23,14.53
63,"Dec 19, 2010, 11:25:15 AM",Lunch Ride,Ride,23.65,False,2011 Allez,78.01789855957031,10.432600021362305,4543.0,14.29170036315918,375.0,,12.399999618530272,232.0,221.197998046875,-0.0016913400031626,0.0,0.0,95.33869934082033,482.9329528808594,Dec,11,2010,2010-12-19,11.65
64,"Nov 25, 2010, 10:29:32 AM",Palomares/Pleasanton loop,Ride,69.99,False,2011 Allez,78.01789855957031,10.432600021362305,10818.0,20.07999992370605,696.2000122070312,,0.6000000238418579,375.6000061035156,43.290000915527344,-0.0205725003033876,0.0,0.0,107.12000274658205,1292.0889892578125,Nov,10,2010,2010-11-25,14.47
65,"Nov 28, 2010, 11:13:54 AM",Lunch Ride,Ride,26.59,False,2011 Allez,78.01789855957031,10.432600021362305,4499.0,14.736000061035156,337.79998779296875,,-2.5999999046325684,143.1999969482422,4000.0,-0.0556487999856472,0.0,0.0,108.0999984741211,542.271240234375,Nov,11,2010,2010-11-28,13.22
66,"Nov 20, 2010, 11:39:07 AM",Lunch Ride,Ride,17.28,False,,78.01789855957031,,3020.0,14.601699829101562,184.6000061035156,,10.199999809265137,99.8000030517578,14.084500312805176,-0.017358599230647,0.0,0.0,0.0,0.0,Nov,11,2010,2010-11-20,12.8
67,"Dec 05, 2010, 11:03:27 AM","Lunch ride, the loop plus extra credit",Ride,43.71,False,2011 Allez,78.01789855957031,10.432600021362305,6474.0,16.058000564575195,424.0,,10.800000190734863,197.6000061035156,190.4759979248047,-0.0050321598537266,0.0,0.0,113.08100128173828,816.2763061523438,Dec,11,2010,2010-12-05,15.1
68,"Nov 14, 2010, 11:29:58 AM",Lunch Ride to the baylands,Ride,22.55,False,2011 Allez,78.01789855957031,10.432600021362305,4050.0,14.006699562072754,66.5999984741211,,3.0,43.20000076293945,82.75859832763672,0.0212848000228405,0.0,0.0,70.45030212402344,318.1359558105469,Nov,11,2010,2010-11-14,12.45
69,"Nov 08, 2010, 11:36:14 AM",Lunch Ride,Ride,13.98,False,2011 Allez,78.01789855957031,10.432600021362305,2407.0,14.991999626159668,139.8000030517578,,8.800000190734863,70.4000015258789,25.2898006439209,-0.0328969992697238,0.0,0.0,94.5624008178711,253.78704833984372,Nov,11,2010,2010-11-08,13.0
70,"Nov 09, 2010, 04:06:28 PM",Mill Creek,Ride,24.77,False,2011 Allez,78.01789855957031,10.432600021362305,4495.0,16.92169952392578,512.7999877929688,,15.0,508.6000061035156,37.664798736572266,0.00807267986238,0.0,0.0,131.5050048828125,659.0932006835938,Nov,16,2010,2010-11-09,12.33
71,"Dec 02, 2010, 11:30:05 AM",Lunch Ride,Ride,16.94,False,2011 Allez,78.01789855957031,10.432600021362305,3007.0,15.128000259399414,170.1999969482422,,0.0,58.0,300.0,0.0306966006755828,0.0,0.0,95.99310302734376,321.8461608886719,Dec,11,2010,2010-12-02,12.61
72,"Nov 11, 2010, 11:33:53 AM",Lunch Ride,Ride,18.91,False,2011 Allez,78.01789855957031,10.432600021362305,3044.0,15.357999801635742,146.60000610351562,,8.399999618530273,56.0,60.60609817504883,-0.0222111996263265,0.0,0.0,99.55329895019533,337.8898620605469,Nov,11,2010,2010-11-11,13.9
73,"Nov 06, 2010, 11:21:58 AM",Lunch Ride,Ride,24.54,False,2011 Allez,78.01789855957031,10.432600021362305,4228.0,17.381999969482422,362.0,,0.0,289.0,411.7650146484375,0.1108419969677925,0.0,0.0,116.90699768066406,551.1253051757812,Nov,11,2010,2010-11-06,12.98
74,"Dec 23, 2010, 11:36:04 AM",50 Miler,Ride,80.52,False,,78.01789855957031,,12495.0,17.959999084472656,888.5999755859375,,15.0,175.60000610351562,1666.6700439453125,0.0069543900899589,0.0,0.0,0.0,0.0,Dec,11,2010,2010-12-23,14.41
75,"Nov 05, 2010, 04:28:22 PM","Fremont Loop1 - 11/05/2010 Fremont, CA",Ride,24.06,False,2011 Allez,78.01789855957031,10.432600021362305,3436.0,18.26000022888184,256.20001220703125,,13.800000190734863,122.5999984741211,6000.0,0.0274321008473634,0.0,0.0,133.92300415039062,513.0777587890625,Nov,16,2010,2010-11-05,15.66
76,"Nov 02, 2010, 01:20:05 PM","Tour de Fremont Hills1 - 11/02/2010 Fremont, CA",Ride,41.51,False,,78.01789855957031,,6961.0,21.21199989318848,614.7999877929688,,6.400000095367432,155.39999389648438,23.28039932250977,-0.0139704998582601,0.0,0.0,0.0,0.0,Nov,13,2010,2010-11-02,13.34
77,"Jan 13, 2011, 11:36:39 AM",Lunch Ride,Ride,24.37,False,2011 Allez,78.01789855957031,10.432600021362305,3671.0,13.815999984741213,225.8000030517578,,14.199999809265137,122.8000030517578,28.11240005493164,-0.0032820000778883,0.0,0.0,112.21499633789062,0.0,Jan,11,2011,2011-01-13,14.85
78,"Nov 13, 2010, 11:29:08 AM",Lunch Ride,Ride,26.38,False,2011 Allez,78.01789855957031,10.432600021362305,4429.0,16.481700897216797,412.2000122070313,,13.199999809265137,345.3999938964844,23.681400299072266,-0.0068231499753892,0.0,0.0,122.75,606.1806030273438,Nov,11,2010,2010-11-13,13.32
79,"Nov 24, 2010, 11:21:08 AM",Lunch ride plus OLH after work,Ride,38.91,False,2011 Allez,78.01789855957031,10.432600021362305,6916.0,16.913299560546875,851.0,,14.199999809265137,513.2000122070312,872.6710205078125,0.2250970005989074,0.0,0.0,134.43099975585938,1036.6431884765625,Nov,11,2010,2010-11-24,12.59
80,"Dec 12, 2010, 11:24:57 AM",Long lunch ride including OLH,Ride,48.28,False,2011 Allez,78.01789855957031,10.432600021362305,7884.0,17.93199920654297,895.5999755859375,,12.800000190734863,731.2000122070312,139.86000061035156,0.0157395005226135,0.0,0.0,136.44700622558594,1199.459228515625,Dec,11,2010,2010-12-12,13.7
81,"Aug 06, 2011, 11:16:41 AM",Lunch Ride: The Loop,Ride,37.84,False,2011 Allez,78.01789855957031,10.432600021362305,5032.0,15.145999908447266,345.3999938964844,,5.0,162.60000610351562,40.40399932861328,-0.0211380999535322,81.60679626464844,149.71800231933594,132.072998046875,741.0193481445312,Aug,11,2011,2011-08-06,16.82
82,"Aug 08, 2011, 04:28:14 PM",HIll Repeats w/ Diaz (Morrison Canyon),Ride,25.56,False,2011 Allez,78.01789855957031,10.432600021362305,5205.0,16.474000930786133,446.7999877929688,,17.799999237060547,226.8000030517578,800.0,0.0140834003686904,64.03009796142578,131.86099243164062,107.96399688720705,0.0,Aug,16,2011,2011-08-08,10.98
